wave,gender,age,age_o,d_age,race,race_o,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o
9.0,female,27.0,26.0,1.0,Latino/Hispanic American,European/Caucasian-American,3.0,6.0,Master in Public Administration,20.0,16.0,18.0,16.0,16.0,14.0,6.0,8.0,8.0,6.0,6.0,6.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,3.0,0.12,5.0,7.0,7.0,6.0,0.0,1,0
9.0,female,27.0,24.0,3.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,3.0,6.0,Master in Public Administration,13.51,18.92,21.62,13.51,13.51,18.92,7.0,6.0,7.0,7.0,6.0,6.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,6.0,10.0,10.0,6.0,10.0,6.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,3.0,0.14,5.0,7.0,6.0,8.0,0.0,1,1
9.0,female,27.0,28.0,1.0,Latino/Hispanic American,European/Caucasian-American,3.0,6.0,Master in Public Administration,21.43,16.67,21.43,16.67,11.9,11.9,4.0,8.0,7.0,4.0,4.0,3.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,7.0,7.0,9.0,8.0,9.0,7.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,3.0,0.04,5.0,7.0,8.0,7.0,0.0,1,0
9.0,female,27.0,42.0,15.0,Latino/Hispanic American,European/Caucasian-American,3.0,6.0,Master in Public Administration,23.81,23.81,23.81,23.81,2.38,2.38,7.0,6.0,6.0,6.0,6.0,7.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,3.0,0.31,5.0,7.0,5.0,6.0,0.0,0,1
9.0,female,27.0,30.0,3.0,Latino/Hispanic American,Latino/Hispanic American,3.0,6.0,Master in Public Administration,18.6,20.93,23.26,23.26,2.33,11.63,6.0,8.0,7.0,6.0,7.0,10.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,3.0,0.35,5.0,7.0,8.0,10.0,1.0,1,1
9.0,female,27.0,31.0,4.0,Latino/Hispanic American,European/Caucasian-American,3.0,6.0,Master in Public Administration,17.78,17.78,17.78,17.78,13.33,15.56,10.0,9.0,9.0,10.0,8.0,7.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,3.0,0.38,5.0,7.0,6.0,6.0,0.0,0,1
9.0,female,27.0,29.0,2.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,3.0,6.0,Master in Public Administration,14.0,20.0,18.0,16.0,14.0,18.0,8.0,8.0,8.0,8.0,8.0,6.0,14.29,18.37,18.37,16.33,18.37,14.29,7.0,9.0,7.0,8.0,9.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,3.0,-0.3,5.0,7.0,7.0,7.0,0.0,1,1
9.0,female,25.0,23.0,2.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,17.02,21.28,17.02,21.28,14.89,8.51,8.0,8.0,8.0,7.0,9.0,6.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,8.0,9.0,10.0,7.0,7.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.38,7.0,3.0,8.0,6.0,0.0,0,1
9.0,female,25.0,26.0,1.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,9.0,10.0,International Affairs,14.89,19.15,21.28,19.15,14.89,10.64,4.0,8.0,4.0,5.0,4.0,6.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,6.0,9.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.28,7.0,3.0,7.0,6.0,0.0,0,0
9.0,female,25.0,27.0,2.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,7.5,17.5,20.0,22.5,12.5,20.0,9.0,9.0,9.0,9.0,9.0,9.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,6.0,8.0,9.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.27,7.0,3.0,6.0,6.0,0.0,0,1
9.0,female,25.0,26.0,1.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,21.28,17.02,21.28,12.77,6.38,21.28,7.0,6.0,7.0,5.0,6.0,6.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.25,7.0,3.0,8.0,7.0,0.0,1,1
9.0,female,25.0,24.0,1.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,20.51,5.13,23.08,12.82,17.95,20.51,6.0,6.0,6.0,5.0,6.0,5.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,7.0,8.0,9.0,6.0,9.0,5.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.13,7.0,3.0,5.0,5.0,0.0,0,1
9.0,female,25.0,26.0,1.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,16.28,16.28,18.6,16.28,16.28,16.28,7.0,6.0,7.0,6.0,5.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.53,7.0,3.0,7.0,7.0,0.0,0,1
9.0,female,25.0,25.0,0.0,Latino/Hispanic American,Other,9.0,10.0,International Affairs,16.67,16.67,16.67,16.67,14.81,18.52,9.0,10.0,9.0,9.0,9.0,9.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,-0.32,7.0,3.0,6.0,6.0,0.0,0,1
9.0,female,25.0,27.0,2.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,9.0,10.0,International Affairs,15.56,17.78,17.78,17.78,17.78,13.33,5.0,7.0,7.0,7.0,8.0,3.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,8.0,9.0,10.0,6.0,9.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.33,7.0,3.0,7.0,7.0,0.0,0,1
9.0,female,25.0,27.0,2.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,9.52,19.05,23.81,19.05,4.76,23.81,6.0,5.0,5.0,4.0,6.0,5.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,6.0,8.0,9.0,5.0,6.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.44,7.0,3.0,5.0,5.0,0.0,0,0
9.0,female,25.0,28.0,3.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,17.39,17.39,19.57,19.57,10.87,15.22,8.0,7.0,8.0,7.0,8.0,6.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.13,7.0,3.0,7.0,5.0,0.0,0,1
9.0,female,25.0,32.0,7.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,17.24,17.24,17.24,17.24,13.79,17.24,9.0,7.0,7.0,7.0,6.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.3,7.0,3.0,7.0,5.0,0.0,0,0
9.0,female,25.0,28.0,3.0,Latino/Hispanic American,Latino/Hispanic American,9.0,10.0,International Affairs,14.71,14.71,14.71,14.71,20.59,20.59,7.0,7.0,8.0,8.0,7.0,8.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.03,7.0,3.0,7.0,6.0,0.0,0,1
9.0,female,25.0,23.0,2.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,25.64,17.95,15.38,20.51,10.26,10.26,6.0,7.0,6.0,7.0,6.0,6.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,9.0,8.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.34,7.0,3.0,8.0,6.0,0.0,1,0
9.0,female,25.0,26.0,1.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,20.0,16.0,18.0,16.0,16.0,14.0,6.0,8.0,8.0,7.0,7.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,8.0,8.0,10.0,9.0,10.0,8.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.51,7.0,3.0,8.0,7.0,0.0,1,1
9.0,female,25.0,24.0,1.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,9.0,10.0,International Affairs,13.51,18.92,21.62,13.51,13.51,18.92,7.0,5.0,6.0,7.0,5.0,5.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,6.0,8.0,9.0,7.0,7.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.09,7.0,3.0,6.0,7.0,0.0,0,1
9.0,female,25.0,28.0,3.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,21.43,16.67,21.43,16.67,11.9,11.9,6.0,8.0,5.0,8.0,5.0,7.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,8.0,9.0,10.0,8.0,10.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.05,7.0,3.0,7.0,7.0,0.0,0,1
9.0,female,25.0,42.0,17.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,23.81,23.81,23.81,23.81,2.38,2.38,9.0,8.0,8.0,8.0,6.0,8.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,5.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.21,7.0,3.0,6.0,6.0,0.0,0,1
9.0,female,25.0,30.0,5.0,Latino/Hispanic American,Latino/Hispanic American,9.0,10.0,International Affairs,18.6,20.93,23.26,23.26,2.33,11.63,7.0,7.0,7.0,6.0,7.0,5.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,6.0,10.0,10.0,10.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.4,7.0,3.0,7.0,6.0,1.0,0,0
9.0,female,25.0,31.0,6.0,Latino/Hispanic American,European/Caucasian-American,9.0,10.0,International Affairs,17.78,17.78,17.78,17.78,13.33,15.56,8.0,9.0,9.0,9.0,8.0,8.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.14,7.0,3.0,7.0,6.0,0.0,0,1
9.0,female,25.0,29.0,4.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,9.0,10.0,International Affairs,14.0,20.0,18.0,16.0,14.0,18.0,8.0,8.0,8.0,8.0,8.0,6.0,15.52,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,0.19,7.0,3.0,6.0,6.0,0.0,0,1
9.0,male,23.0,24.0,1.0,European/Caucasian-American,European/Caucasian-American,6.0,8.0,Computational Biochemsistry,16.0,16.0,20.0,16.0,18.0,14.0,7.0,8.0,10.0,8.0,10.0,7.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,7.0,8.0,6.0,7.0,8.0,3.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,-0.22,6.0,3.0,5.0,4.0,0.0,0,1
9.0,male,23.0,27.0,4.0,European/Caucasian-American,European/Caucasian-American,6.0,8.0,Computational Biochemsistry,15.38,19.23,19.23,19.23,13.46,13.46,8.0,7.0,10.0,8.0,9.0,9.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,9.0,8.0,7.0,7.0,7.0,5.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.27,6.0,3.0,7.0,0.0,1.0,0,0
9.0,male,23.0,25.0,2.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,6.0,8.0,Computational Biochemsistry,17.65,17.65,17.65,15.69,15.69,15.69,5.0,8.0,7.0,9.0,8.0,5.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,7.0,8.0,8.0,7.0,9.0,5.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.0,6.0,3.0,6.0,6.0,0.0,1,1
9.0,male,23.0,24.0,1.0,European/Caucasian-American,Other,6.0,8.0,Computational Biochemsistry,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,4.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,-0.04,6.0,3.0,8.0,6.0,0.0,1,0
9.0,male,23.0,23.0,0.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,6.0,8.0,Computational Biochemsistry,15.38,19.23,17.31,19.23,9.62,19.23,4.0,5.0,5.0,5.0,5.0,5.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,6.0,7.0,7.0,6.0,7.0,4.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.07,6.0,3.0,4.0,5.0,0.0,0,0
9.0,male,23.0,30.0,7.0,European/Caucasian-American,European/Caucasian-American,6.0,8.0,Computational Biochemsistry,17.5,17.5,20.0,12.5,20.0,12.5,2.0,10.0,10.0,5.0,6.0,5.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,8.0,6.0,7.0,6.0,7.0,6.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.46,6.0,3.0,7.0,5.0,0.0,1,0
9.0,male,23.0,25.0,2.0,European/Caucasian-American,European/Caucasian-American,6.0,8.0,Computational Biochemsistry,13.21,18.87,18.87,16.98,16.98,15.09,7.0,10.0,10.0,7.0,9.0,6.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,9.0,5.0,6.0,7.0,6.0,5.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.59,6.0,3.0,8.0,3.0,0.0,1,0
9.0,male,23.0,25.0,2.0,European/Caucasian-American,European/Caucasian-American,6.0,8.0,Computational Biochemsistry,15.38,17.31,17.31,17.31,17.31,15.38,7.0,7.0,8.0,7.0,8.0,6.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,9.0,7.0,8.0,6.0,8.0,6.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.21,6.0,3.0,7.0,6.0,0.0,1,0
9.0,male,23.0,22.0,1.0,European/Caucasian-American,European/Caucasian-American,6.0,8.0,Computational Biochemsistry,15.38,19.23,19.23,19.23,15.38,11.54,7.0,9.0,8.0,8.0,7.0,5.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,6.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.16,6.0,3.0,9.0,8.0,0.0,1,0
9.0,male,23.0,22.0,1.0,European/Caucasian-American,European/Caucasian-American,6.0,8.0,Computational Biochemsistry,16.0,20.0,18.0,20.0,18.0,8.0,3.0,6.0,7.0,5.0,7.0,6.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,9.0,8.0,9.0,8.0,7.0,6.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.03,6.0,3.0,9.0,8.0,0.0,1,0
9.0,male,23.0,26.0,3.0,European/Caucasian-American,European/Caucasian-American,6.0,8.0,Computational Biochemsistry,19.61,15.69,17.65,15.69,17.65,13.73,5.0,6.0,7.0,8.0,7.0,6.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,9.0,7.0,8.0,8.0,6.0,6.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.5,6.0,3.0,8.0,6.0,0.0,1,0
9.0,male,23.0,23.0,0.0,European/Caucasian-American,European/Caucasian-American,6.0,8.0,Computational Biochemsistry,15.38,17.31,19.23,19.23,11.54,17.31,5.0,6.0,7.0,6.0,7.0,5.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,10.0,9.0,8.0,8.0,6.0,6.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.32,6.0,3.0,8.0,6.0,0.0,1,0
9.0,male,23.0,31.0,8.0,European/Caucasian-American,Black/African American,6.0,8.0,Computational Biochemsistry,14.58,16.67,20.83,18.75,16.67,12.5,5.0,7.0,7.0,6.0,9.0,1.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,7.0,8.0,8.0,5.0,7.0,5.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.0,6.0,3.0,7.0,7.0,0.0,0,0
9.0,male,23.0,23.0,0.0,European/Caucasian-American,European/Caucasian-American,6.0,8.0,Computational Biochemsistry,17.31,13.46,17.31,19.23,19.23,13.46,4.0,6.0,6.0,4.0,4.0,4.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,6.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.32,6.0,3.0,9.0,6.0,0.0,1,0
9.0,male,23.0,25.0,2.0,European/Caucasian-American,Black/African American,6.0,8.0,Computational Biochemsistry,11.54,13.46,19.23,19.23,19.23,17.31,5.0,8.0,8.0,8.0,8.0,7.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,8.0,9.0,8.0,7.0,8.0,6.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.36,6.0,3.0,7.0,7.0,0.0,1,0
9.0,male,23.0,28.0,5.0,European/Caucasian-American,Black/African American,6.0,8.0,Computational Biochemsistry,13.04,21.74,17.39,17.39,15.22,15.22,6.0,5.0,5.0,6.0,5.0,5.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.13,6.0,3.0,7.0,6.0,0.0,0,0
9.0,male,23.0,29.0,6.0,European/Caucasian-American,European/Caucasian-American,6.0,8.0,Computational Biochemsistry,20.0,15.56,20.0,15.56,11.11,17.78,7.0,10.0,4.0,5.0,7.0,6.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.41,6.0,3.0,10.0,8.0,0.0,1,1
9.0,male,23.0,28.0,5.0,European/Caucasian-American,European/Caucasian-American,6.0,8.0,Computational Biochemsistry,16.36,16.36,18.18,18.18,16.36,14.55,6.0,8.0,10.0,7.0,9.0,2.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.0,6.0,3.0,6.0,5.0,0.0,1,0
9.0,male,23.0,27.0,4.0,European/Caucasian-American,Latino/Hispanic American,6.0,8.0,Computational Biochemsistry,14.29,18.37,18.37,16.33,18.37,14.29,6.0,7.0,8.0,7.0,9.0,5.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,6.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.48,6.0,3.0,8.0,6.0,0.0,1,0
9.0,male,23.0,25.0,2.0,European/Caucasian-American,Latino/Hispanic American,6.0,8.0,Computational Biochemsistry,15.52,17.24,17.24,17.24,17.24,15.52,8.0,9.0,10.0,7.0,7.0,6.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,7.0,9.0,6.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,0.38,6.0,3.0,8.0,3.0,0.0,1,0
9.0,male,26.0,24.0,2.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,3.0,1.0,MBA,16.0,16.0,20.0,16.0,18.0,14.0,9.0,9.0,9.0,9.0,9.0,7.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,3.0,4.0,4.0,3.0,3.0,4.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.74,7.0,3.0,2.0,6.0,0.0,0,1
9.0,male,26.0,27.0,1.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,3.0,1.0,MBA,15.38,19.23,19.23,19.23,13.46,13.46,7.0,8.0,9.0,9.0,8.0,9.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,5.0,9.0,8.0,9.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.41,7.0,3.0,8.0,8.0,0.0,1,1
9.0,male,26.0,25.0,1.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,3.0,1.0,MBA,17.65,17.65,17.65,15.69,15.69,15.69,5.0,6.0,7.0,6.0,7.0,5.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,5.0,8.0,5.0,3.0,3.0,3.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,-0.38,7.0,3.0,3.0,3.0,0.0,0,1
